868712d7bd1068fdec12d47436bfcffb,"dress, a-line, wide straps, slit"
07c017117b964856fc3f16c6b198c5ac,"dress, v-neck, half sleeves, asymmetrical hem"
d814ca5113b8450ac702f459f4681fc9,"dress, fitted, v-neck, puff sleeves"
14e3ea3a0a7a56482271c4a633db0b38,"dress, fitted, single pleat, turn-down collar, one-piece sleeve"
ea58fadd421018c10417db04790b6f90,"dress, fitted, slit, sleeveless, narrow shoulder straps"
ae8830a6f5646d15a9460c8411931cff,"dress, fitted, empire waist, v-neck, puff sleeves"
e0d6f9885d53b9d854c610de4ac90317,"dress, fitted, empire waist, inverted pleats, wide shoulder straps"
e0be39ecf6f06f3bd6c2a555de975d97,"dress, fitted, broken waist seam, slanted neckline, a-line hem"
a46e8e9e6172683a6274086ed7ed6321,"dress, fitted, empire waist, sleeveless, wide shoulder straps"
7a487b4b27ff60d426c71e9bf47ff55e,"dress, fitted, waist cut, sailor collar, ruffle trim, puff sleeves"
7a2d1b8eac11c8c8b13258a43d3d9ec1,"dress, fitted, detached waistline, off-shoulder sleeves, ruffle trim"
9059aa19c2bcdd0e5808b648b2318add,"dress, fitted, sleeveless, cinched waist, narrow straps"
b484458af458666da71af803e6082d8d,"dress, fitted, sleeveless, narrow straps"
01052c1498a263aa55acf8d141528482,"dress, fitted, shirt collar, half, open front"
43758db4d0e25bb9cf3975314d027536,"dress, fitted, v-neck, sleeveless, narrow shoulder straps"
d715073166d276aba50a8bfa6458056b,"dress, fitted, cowl neck, wide shoulder straps"
acc004003403cd6cc7943df9a73580cb,"dress, fitted, v-neck, bell sleeves"
80139d628ec6cd9b7bf18e468e5c080d,"dress, fitted, v-neck, sleeveless"
57f153e0bf5574be82f329c4481f3407,"dress, fitted, sleeveless, waist seam, flared hem"
3e3a44d595f2c42be06be411cf9e16b3,"dress, loose, round neck, drop shoulder, bell sleeves"
37b7182f041c0c87b62ca60e27ce5464,"dress, v-neck, sleeveless, cinched waist, back waist, tie belt, paneled waist, long length"
65776f78a33ee620077b5138ba947b00,"dress, form-fitting, stand collar, off-shoulder sleeves, ruffled trim, cinched waist"
b179d260c5e517d7f400b5fb93ad588c,"dress, round neck, fitted, waist seam, sleeveless"
346e28154338580b3ff4cfb2c3519317,"dress, round neck, puff sleeves, irregular, cuffs, h-line, loose fit"
112ea53af6212c2f1b55250ee22e6b32,"dress, round neck, lantern sleeves, h-line"
df5b49f3233081feb3c75ee1439c7536,"dress, loose, h-shape, puff, long sleeves, shoulder, ruching, v-neck"
ace534c1035e10b77327234eb23e6b05,"dress, loose fit, v-neck, overlapping placket, back, box pleats"
e3600fe68e8e6447df345e5e23338404,"dress, fitted waist, loose, crossover, v-neck, waist, tie, ruffled, short sleeves"
c84f82160bb1d450975c79dcfafdb8d1,"dress, shoulder, and, waist, shirring, v-neck, sleeveless, fitted waist, long skirt"
10f3ed7b968eaee36ebd26bb9d5b7d83,"dress, shirt collar, concealed button placket, waist seam, long sleeves, fitted waist"
8f3823920b1f72fd2002089e26c6abf3,"dress, shirt collar, overlapping placket, puff, short sleeves, empire waist, fitted"
bf2ddefc5ff8bc9ccf05580602de97b6,"dress, shirt collar, placket, long sleeves, back waist, elastic, waist seam, long style"
e7a0c13d5ef13edaf27084d2c487f281,"dress, neckline, pleats, waist cut, fitted waist, insert, shoulder, short sleeves"
0b91903f0e83ddcc377130986186805b,"dress, fitted, single-piece sleeve, crossover front"
0be0367ef1c43c96a6c0b25943b80e42,"dress, fitted, one-piece sleeve, round neck"
ded68a3e560479654d7be53e34939a22,"dress, form-fitting, crossover placket, cut-out waist, sleeveless"
a99b94e05b0089680a262e260dd3e921,"dress, fitted, round neck, single-piece sleeves, twill tape, waist seam, ruffle trim"
a7d20c9434fb6ec39ec4907e4d5c2744,"dress, fitted, shirt collar, integrated sleeves, tough fabric, waist detail"
0288cfb86f8181d13d288f231eecf51e,"dress, fitted, dolman sleeves, waist seam"
7c85e4199cbbd15034292efb67d9ec52,"dress, loose, one-piece sleeve, a-line, gathered"
ee925e667e32f3c653ccc40f39ec8d02,"dress, loose fit, patchwork, narrow shoulder straps"
4eb90449c62bba2cf36a3d630ce6918b,"dress, loose, empire waist, one-piece sleeve, stand collar"
058bc0ce879e1a49e7bd2b80990c9f3d,"dress, loose, drop waist, one-piece sleeves"
70a769f3f329019d7fff3cbecba69b5c,"dress, loose, square neck, sleeveless"
e8cfd2713a1e92e9fb18b711fe49c783,"dress, loose-fitting, stand collar"
19ac404ab8fc33ba9d3f1438783e386b,"dress, loose fit, drop shoulder sleeves, o-line"
0f54ad16891c6d81f76d0c6301bcdfcf,"dress, loose-fitting, flowing ribbons, single-piece sleeve"
313bb6742eee6412a51e7f17e2916349,"dress, fitted, round neckline, waist seam, a-line hem"
2e9ac0c551d57fa1a964f37a7955a2b8,"dress, fitted, round neck, waist seam, ruffle trim"
03380cb71819bb0aa20499b641a94d41,"dress, fitted, small ruffled sleeves, waist seam, ruched"
a6ed1e771ed7066023cad0011ad0148d,"dress, fitted, sleeveless, waist cut-out, o-neck, hem"
f06c9b198426648b1b8f22e5a5fb8716,"dress, loose fit, round neck, puff sleeves"
9b51a864ae8fded7b964c19c72a25ff1,"dress, v-neck, crossover front, puff sleeves, high waist, gathered waist, styling, design"
4b65e4f77dac1873823db17ce3fc45ac,"dress, v-neck, puff, short sleeves, wrap front, elastic, waist seam"
8d581afeb0336f631c8a1a5eb572bba3,"dress, v-neck, short sleeves, princess seams, fitted waist, a-line hem"
dba3e6c3e41aae8df30e7b115d4a754b,"dress, v-neck, ruffle trim, bodycon"
ec477a08c16bec29428210cb8c255fe3,"dress, fitted, off-the-shoulder neckline, long sleeves, front waist, tie-belt, cinched waist"
198cb3f80c55e7124f09e21dfc13a6c5,"dress, round neck, elastic band, waist, post-festival, back, crossover, hollow-out"
1331bf19cf93826350b85b41effa3214,"dress, loose, v-neck, cowhide, waistband, long sleeves"
84fc6dbcf1d1646aacdb61f479d1e498,"dress, loose, puff sleeves, shirt collar, layered placket"
06f8f97fc0cdd34e0c5f17eb7dddf65d,"dress, loose, stand collar, overlapping placket, waist, gathers"
0ae0b6ab3836d35bcced13ac011644c6,"dress, shirt collar, layered placket, leatherette, waist seam"
5d32e6b0c46177d11efcc69cfe3d283c,"dress, fitted, stand collar, slit"
cc0ab7b4aefad7c5383c7ba88f3d21b0,"dress, fitted, v-neck, puff sleeves, patchwork"
e7c54596a6dfe079209b037583294a8a,"dress, fitted, cape sleeve, crossover front, ruffled edge"
9861b1ba669ee5cc5f8a2bc74962ecc7,"dress, fitted, puff sleeves, empire waist, a-line hem"
84cd56630bc71dd64493f42b5ce7ec42,"dress, fitted, puff sleeves, cut-off waistline, crossover front"
7b9319e471c13e272f3622c98ffda3d1,"dress, fitted, puff sleeves, ruffled edges, a-line skirt"
3085d5449ab1561bfc65487de56f7810,"dress, loose, patchwork, pintuck pleats, asymmetrical hem"
530be9d5d9651ee2c57f734afd6556bf,"dress, bodycon, puff sleeves, crossover placket, asymmetrical"
45503b9f9433938b9290342f0fa46913,"dress, fitted, crossover front, puff sleeves"
b3d953fb5c6a6eaa0b15852adb6ddde3,"dress, fitted, round neckline, ruffle, knitted"
a6502a94f9f09671863fc1f387fbb31f,"dress, fitted, waist seam, shirt collar"
eba9157d0917e10ff36b45692f9e84e8,"dress, fitted, short waistline, shirt collar, a-line hem"
06b83843f387acaae65b0a1d622eabf7,"dress, fitted, ribbed collar, one-piece sleeve, knitted"
ee62f1356fcd0435796109f6fdc59ecc,"dress, ruched front, puff sleeves, cinched waist, form-fitting"
1ceb128adde98033f5b6a1515b675895,"dress, round neck, fitted waist, shoulder, ruffle, hem, design, bodycon"
88e600e56c2f2a4fc4f9a3766f82667f,"dress, round neck, puff sleeves, asymmetrical, cuffs, h-line, loose"
89ef17e83773f0216689ad68d730dc0b,"dress, round neckline, sleeve, mountain, box pleats, waist seam, fitted waist, skirt, front, center, 3d, pleats"
9ac89949e5f02dd14d26ef048756cc69,"dress, loose, cocoon shape, mid-length sleeves, shirt, skirt"
0be47e12c5ecb92e8306b6f0c50d5c48,"dress, sleeveless, stand collar, ruched front chest, waist, single pleat, fitted waist"
808c74e2619b30a7e388147aaf55b033,"dress, puff sleeves, waist cut-out, blazer style, tailored collar, waist"
90f701fb3ba1aecc62e8248975b35189,"dress, stand-up collar, puff, ruffle, front sleeves, frog closure, cheongsam style"
7ba5d9e6a68d16c1dfdfa3108b6efe89,"dress, neckline, ruffle trim, cinched waist"
55b947be544f72569fb427b4c3cc479d,"dress, fitted, v-neck, cinched waist, a-line skirt"
252b40a5c8e5beb56a2f62131196dfaf,"dress, fitted, v-neck, cinched waist, ruffled, sleeves, narrow shoulder straps"
d46b8dfd65414a2b5099043b75dde81c,"dress, fitted, v-neck, waist seam, a-line"
098ebf4d1f85b75c8c26929beb5370bb,"dress, fitted, one-piece sleeve, crossover front, ruffle trim"
2466ffd21871907c7091fb715e87c32c,"dress, fitted, round neck, left and right, not, symmetrical"
964dc76d5f4d39b7d8b5d7c6de658ebb,"dress, fitted, stand collar, puff sleeves, elastic edge, waistband"
d47db94ff8f231e1bfbe28e9ce7d6188,"dress, loose, stand collar, puff sleeves, asymmetric"
3f40dea7c8c337678acf46101c1c5efd,"dress, loose fit, cowl neck, kimono sleeve"
d02401f6724f67c088176c4d0e58be51,"dress, h-line, round neck, half placket, ruffle trim"
634400003510bd828008f377fe6ff348,"dress, fitted, puff sleeves, peter pan collar"
c550db9083f08968600aab2b53402cb4,"dress, loose fit, v-neck, empire waist, waist-cinching"
4e36f38510597843551cd7643b52eced,"dress, loose-fitting, raglan sleeves, neckline, shirring"
6044bb75cb045d33e6b3179ab4fe27e9,"dress, straight cut, style, puff sleeves, round neck"
82fee3317f0e7536e781d32c1df75c89,"dress, v-neck, sleeveless, front middle, wavy, hollow-out, loose"
c5c858cd977a8be12030e7effaa6d4d7,"dress, v-neck, puff sleeves, waistline, small, a-line skirt"
af62e39fd3186933c4249609c8bcc6c0,"dress, v-neck, waist seam, waist, ruching, fitted waist"
87a08db7efa4f31881574e8b27a9e9a9,"dress, round neck, loose, single side, side seam, ruched, pleats"
557add4f36d2248b546c770f7a464b71,"dress, round neckline, loose fit, knitted, sleeveless, irregular hem"
bf0de7ca025f79f16c98def8aaec0d0e,"dress, loose, u-neck, a-line, skirt"
6270b93c5579990163fc240771859fb3,"dress, loose fit, round neck, tiered layers, hem, long sleeves"
10f326c61f37dfb4fee6d60a23a3d3bf,"dress, loose fit, front skirt, middle, drawstring, pleats, h-shape, shirt style"
9fe92af8a123316d2d982c6b1b276f09,"dress, square neckline, fitted, waist-cinching, sleeveless"
83f1522b6f1d478cd6f15fc1db4966db,"dress, high neck, slim fit, knitted, long sleeves"
8ed62dd730bca1fa0e781ded455f08a0,"dress, fitted, v-neck, single-piece sleeve, waist seam"
c82dd0b912dd7126d260ac87dfaf7da3,"dress, fitted, v-neck, cinched waist"
16018f59728341f1f5716fae4cfb3cbf,"dress, fitted, v-neck, sleeveless, asymmetrical, narrow shoulder straps"
d53e823dbb79f1c4fd46444aec12a8a4,"dress, fitted, off-the-shoulder, ruffle trim, narrow shoulder straps"
dce6719d3b0486ddb284ed931145ae6c,"dress, slim fit, single sleeve, mesh patchwork"
5bfc499d0320581fb4f0c855f1c6ff59,"dress, fitted, stand collar, waist seam, seamless sleeve"
0558c8b32082263c38bd3d18b969be2e,"dress, fitted, v-neck, mesh patchwork, narrow straps"
40436c206928e651339bb042b5d2e832,"dress, fitted, round neck, sleeveless, darted"
492864556f0a96e209dd41866df48623,"dress, fitted, sleeveless, round neck, a-line, patchwork"
fe2bae6da090c3e39628f0e46ce31132,"dress, fitted, sleeveless, hollow-out, a-line skirt"
244e64ad578c9e9db0e3bc5f3415a36c,"dress, loose fit, v-neck, one-piece sleeve, rubber sole, high waist"
cf599a6731b24c4028e84933eeff7c7d,"dress, loose fit, round neck, one-piece sleeve, ruched, waist seam"
e4ad1d2457b8be0c497e331a3b0a6c5c,"dress, loose fit, round neck, sleeveless, patchwork, princess seam"
64d64b3fc1c0cea5999e65514649e186,"dress, loose, round neck, sleeveless, patchwork"
67df0b87e84ce2a5ba4e82d6828173f3,"dress, loose, drop waist, narrow straps, ruffles"
960f703383c57cffe0e39e2860d9f4d2,"dress, loose-fitting, sleeveless, square neckline, narrow shoulder straps"
3666d1b4bcdfe7e35873aa19069661de,"dress, form-fitting, v-neck, single-sleeve, single pleat"
5a62ba7dabdf31ab7f9f35686d1f5365,"dress, loose, strapless, ruched, cinched waist"
59fe91896a12bbb90561d60a8df56e10,"dress, loose, empire waistline, fitted waist, a-line skirt"
557cb7b87309dba90a1a7cec2023ff19,"dress, loose, waist cut, shirt collar, ruched"
7faceb795920455286a64737c0da7101,"dress, loose, puff sleeves, stand collar, curved, hem"
622f42bf2b0c592a90f01e3a84b474e1,"dress, loose-fitting, shirt collar, seamless sleeves"
11d039674edd643fe519aad072b7b1e2,"dress, fitted, round neck, loose, knitted, waist, ruching, waist seam"
26e9bf35c212c41796f424a08de6504c,"dress, fitted, round neck, drop shoulders, balloon sleeves, ruched front, cinched waist, short length"
e849941a321e065ceb3d31239bf66769,"dress, fitted, peter pan collar, hidden placket, long sleeve, cinched waist"
2a80e2ceac0703ee9cf9f6b8d4d6a814,"dress, fitted, cowl neck, sleeveless, hem, side, leg-revealing"
6d8010f34673210a058a6a76423a48d7,"dress, round neck, layered placket, puff sleeves, waist, broken waist seam, tailored waist"
4b8bbe83ec7c8ad3939f64c3e24ed97f,"dress, round neck, sleeveless, loose, long"
0222a48b93c45cbd83b9c833e564f894,"dress, strapless, spaghetti straps, fitted"
06038974760f8cf16704eb98a6b220dd,"dress, square neckline, fitted, ruched front, puff sleeves, waist seam, cinched waist"
725405b6fefdd42999bd21ef5d7af9ad,"dress, mandarin collar, puff sleeves, empire waist, fitted waist, asymmetrical hem, short length"
6dfd5211d344e810e15a7553cce2aaeb,"dress, shirt collar, drop shoulder sleeves, faux placket, loose fit, cinched waist, short length"
312ff5ccbd2b7569f59283ab563f8965,"dress, h-shape, raglan sleeves, shirt sleeves, pocket"
c1e688c5084b3cb51cdca2a3a7bfc109,"dress, h-line, shirt collar, short sleeves, ruching"
7a87e513cf4f769cbbf2564896336404,"dress, slim fit, crossover front, one-piece sleeve, patchwork"
e59f2c99f23037af29fca24640e70395,"dress, slim fit, halter neck, round neck, sun dress hem"
0e46233b03f4bdd1cae3a06ff2347f34,"dress, fitted, v-neck, raglan sleeves, a-line skirt"
4114483fa325cedd30f2b70cde2a861b,"dress, fitted, sleeveless, v-neck, asymmetric"
cdf37f29ad14b0d4dc16906952b614d9,"dress, fitted, sleeveless, v-neck, ruffled"
c26af1f4430f5efccbb505c9b1c40aef,"dress, fitted, sleeveless, single pleat, wide shoulder straps"
7f8066d9746ebcca41943b49120caab3,"dress, fitted, lapel collar, cinched waist"
4e6e19458eb1ff463eafdefb44dba0b4,"dress, loose-fitting, a-line, ruffle trim, wide shoulder straps"
7d320c1687f2fd10f41bb53f7bbec50f,"dress, loose, v-neck, one-piece sleeves, waist seam, patchwork"
0f16a98a4484c35713846949104ea501,"dress, loose, v-neck, ruffle, pleated"
f4e35e08d353ed57d594394f30fff5a2,"dress, loose, round neck, hollow out, sleeveless"
4f413a12a95c1afd6b5931b6863b390d,"dress, fitted, one sleeve, round neck, asymmetrical"
5cf09c93f195e62767b03a787d1ba465,"dress, fitted, round neck, sleeveless"
2e4fbca4d29991774a33afee5c864121,"dress, h-line, stand collar, shoulders, ruching, puff sleeves"
a205c89b542930db8cc2cf1a6eb5c537,"dress, fitted, v-neck, waist cut-out, puff sleeves"
4ca2ca438a49d18af4c430e4344e351d,"dress, fitted, wrap, overlapping placket, a-line skirt"
31b967dedf55d0fae6ed1e88058a9493,"dress, loose, small, drop shoulder, stand collar, fitted waist"
8895eedb43182b5ea88381566f63f8c8,"dress, loose, ruffles, v-neck, puff sleeves"
2db8a49e6b2e9122bde52f527feae11b,"dress, v-neck, fitted, puff sleeves, waist seam, ruched waist"
576beb9c77caa9233ba0a2f26b4735cb,"dress, v-neck, puff sleeves, ruched front chest, empire waist, fitted waist, small, a-line skirt"
6f8667de2ea60c76753b8906a1d9dfb8,"dress, v-neck, puff, long sleeves, cinched waist, skirt hem, asymmetrical, ruffle trim, fitted"
42f5370e6897d4080d566d81ab391af6,"dress, peter pan collar, layered placket, puff sleeves, empire waist, fitted waist"
4a02336baf27cb1da2faec5a3e077c75,"dress, loose-fitting, shirt collar, drop shoulder sleeves, fitted bodice, pleats, panel waist detail, waist gathers, short length"
87c266a329b45ab41eb89dc778b7ea61,"dress, hooded, sleeveless, side seams, pleated, sleeveless, long length"
db5f5397fd1a00691a75dec9ae391d0f,"dress, square neckline, loose fit, under bust, drawstring, pleated, tank style, long length"
bf3329485b60965cbe34ad50095073af,"dress, stand collar, puff, short sleeves, fitted waist, slit, fitted, cheongsam, short length"
31cdac54dd6ba2661fba093629b8f63f,"dress, stand collar, hollowed-out front, puff sleeves, fitted waist, tailored, cheongsam"
941763f0647c679bdf158c44717bfe02,"dress, turtleneck, fitted, long sleeves, short length, knitted"
7891984f7954b682f86b2259cc1051bb,"dress, fitted, sleeveless, darts, narrow straps"
746410e3d30a33e399147c3859f26724,"dress, fitted, sleeveless, cinched waist, bust cups, narrow shoulder straps"
911c2d9be7efaf5cdc6bf145b8082ba7,"dress, form-fitting, sleeveless, cup-style bust, narrow straps, flared hem"
6c2c01a2d70c05570bb010c0221581d4,"dress, fitted, sleeveless, bust cups, narrow straps"
a8b807347c58a90e5fd2ca1f7e148187,"dress, slim fit, puff sleeves, cinched waist, bust cups, a-line skirt"
4e3bf16b101ba93b851553c25e8c0486,"dress, fitted, puff sleeves, bustier, circle skirt"
a091b38563a15e05a9fafb0a3e9cad06,"dress, fitted, narrow straps, sleeveless, cinched waist, bust cups"
72c1f96bc7eed52bb191d17e44fad9a9,"dress, form-fitting, sleeveless, bust cups, narrow straps"
9bf5d4e6aa0969d5a5fad13c92a091a7,"dress, fitted, spaghetti strap"
be6921abc71d21b4c1b3cb3c496cadc7,"dress, fitted, ruffle edges, high waist, ruched"
e1d74aecf05cab17b4ca63fefafbe8fe,"dress, loose fit, v-neck, flared sleeves, cinched waist"
035ce9347c32055da6d8ada84437a57c,"dress, loose fit, raglan sleeves, v-neck, empire waist"
42a2c61979b211d1bde52ce86af13ac1,"dress, loose, raglan sleeves, collar, ruched"
f5f3d89c9174dde38b2ac8937dad45bf,"dress, loose fit, one-piece sleeves, ruched"
5985fc62dfd9d745ec1ef1f7bd1e350a,"dress, v-neck, front center, ruched, pleated, short sleeves, knit, short length"
d4b9693bc5beddfa3c1b963778c84abc,"dress, fitted, front chest, ruffle edge, strapless, waist cutout, cinched waist, spaghetti straps"
23c8f1a9f9e66232f84debeba5aedbb2,"dress, fitted, square neckline, ruffle trim, cinched waist, v-shaped waistline, short length"
98083ce8f6141735e0a26d42fbb1203a,"dress, spaghetti strap, v-neck, fitted waist, waist seam, lower waist, ruched, long length"
8f42f3542a590305851190e8945db68f,"dress, spaghetti straps, strapless, waist, boning, ruching, waist, voluminous skirt, short length"
145272b16105b22283fd80547564966c,"dress, strapless, spaghetti straps, v-shaped waistline, full skirt, short length"
5bb2d97ebbb60d3593d980f492d7ebed,"dress, stand collar, front chest, hollowed-out, long sleeves, tight-fitting, short length, knitted"
7b85f448f95b4be71056fb215bd6cec9,"dress, stand-up collar, ruffle, raglan sleeves, front, neckline, pleated, design, waist seam, cinched waist, short length, tailored fit"
4a006903aa6373577ca890fb64add197,"dress, fitted, round neck, short, back, hollow out, knitted, sleeveless"
5695a4fa07cd96853b64fc5b0178e16b,"dress, continuous, shoulder sleeves, off-shoulder, diagonal neckline, shoulder, side of dress, seams, pleats, fitted, knit"
ff01baf4fed2da52e5c4a714383880f9,"dress, fitted, built-in bra, sleeveless, narrow straps, a-line"
c22cd2c2e6da9b57cd991a10e98491e5,"dress, fitted, v-neck, puff sleeves"
6e3199157995d0d2130ba3f6599fc8aa,"dress, fitted, one-piece sleeve, ruffles, a-line"
ef66b32ab987516b40a6e235c597b901,"dress, fitted, sleeveless, wide shoulder straps, sunburst skirt"
cbbc266343043e0960d241b181e34a36,"dress, fitted, sleeveless, wide straps, tiered, skirt"
6882ded7f66241f22aeb3f7ed3444c2e,"dress, fitted, sleeveless, narrow shoulder straps, a-line hem"
9ef767c18de12b53f7211526cbb64043,"dress, fitted, sleeveless, narrow straps, pleated"
caf69aa58ecc4cf34250412a859c2e1f,"dress, fitted, puff sleeves, ruffle trim, flared hem"
92eec9228fa327dd9897a2c02845d4c9,"dress, fitted, shirt collar, half sleeves, a-line hem"
a350b8699c0a0b20b33c0b50b2da99e0,"dress, loose fit, crossover placket, gathered details"
dff40dd2f52943296e55a50f5146d874,"dress, bodycon, one-piece sleeve, cutout waist, bust cups"
fb61e0ba3dc7a20ad79a7c04ca4f458c,"dress, form-fitting, one-piece sleeve, cut-out waist, ruffle trim"
fb3a391bcc7ff0558df2950eddece545,"dress, fitted, strapless, cinched waist, flared skirt"
07faea01b074a9d7b4f4069e7a020de5,"dress, fitted, square neckline, cape sleeve, waist-cinching"
96612097d80552d66c217c5e9ee25a8d,"dress, body-hugging, puff sleeves, cinched waist, ruffled trim"
f8a8fccf051280ff4cd484cd1c8b244b,"dress, h-line, round neck, sleeveless"
d701f9660c59d598337c158205ae2f84,"dress, fitted, v-neck, waist cut, box pleats"
5ece0f611df35e8badbbcf765093bd7b,"dress, fitted, spaghetti straps, waist cutout, a-line skirt"
0f005e44a690f74724a15ea8c193f671,"dress, fitted, spaghetti straps, cut-out waist"
9ecf20f652069d52bf0ae17570542823,"dress, fitted, square neckline, puff sleeves, empire waist, short length"
b98e19ce3a41801827b9b8dd4963e2ab,"dress, spaghetti straps, v-neck, loose fit, cinched waist"
3d96e67a1d48ee486b464f2aa7b8beb7,"dress, spaghetti straps, strapless, panel waist, cinched waist, flared hemline, short length"
c45d23d3f702b02c614e9981792191b3,"dress, spaghetti straps, strapless, cinched waist, v-shaped waistline, full skirt, short length"
4aae79e7612934b6e3cb76ccc0f05a92,"dress, spaghetti strap, high waist, flared hem"
9dacfd9fed48587da6f53979324cd5d9,"dress, square neckline, strapless, puff, short sleeves, waist cutout, fitted waist"
2260028dd2634da77c67ac6be9702e07,"dress, square neckline, puffed, short sleeves, v-shaped waistline, full skirt, short length"
316fe0a17f83b5fd722276f9822f7c76,"dress, square neckline, puff sleeves, v-shaped waistline, cinched waist, large skirt hem, no, ear-edge"
b29c6335378482d161fbd4de2337e78a,"dress, square neckline, puff sleeves, ruffle trim, empire waist, fitted waist, tailored fit"
b8f2a72abe989cf4c85fcad65f0651fb,"dress, puff sleeves, tight-fitting, neckline, ruffle trim, front, hollow-out, broken waist section, cinched waist, short length"
722a7f53c83e08a8c8330024fa6c7ada,"dress, h-line, round neck, half sleeves, ruffle trim"
6de73d3e80a252b90452e157e0e1f8ba,"dress, slim fit, waist cutout, ruffle trim, asymmetrical hem"
bedf16a0713edb6370950f60ea0cea52,"dress, fitted, two-piece sleeves, v-neck, slit"
cdc9f29529b279c900ac17e238396fd2,"dress, fitted, short sleeves, ruffles, a-line"
6116547f8ab65b1dcb31d1dea8271314,"dress, fitted, cinched waist, shirt collar, one-piece sleeves"
ed9dcfca013c32002cd58e765611c5ca,"dress, fitted, ruffled edge, single-piece sleeves, a-line skirt"
61e69c3a34228f6881c67292dbdc3054,"dress, fitted, puff sleeves, round neck, flared hem"
9b63aaab0b1c3dd1290c2925b351f692,"dress, fitted, short sleeves, round, waist seam, neckline"
4abbbad510d8c71b7eae431cb9d2f039,"dress, fitted, short sleeves, round neck, a-line silhouette, color-blocked waist"
2562b58c1fc7dca47f5f1838a5e1bab1,"dress, fitted, short sleeves, shirt collar"
6a2dd96a4a35ecd117273a18bad9f03a,"dress, fitted, sweetheart neckline, ruffled trim, single pleat"
84b2798866841b0bca5562cef70aec2f,"dress, loose fit, one-piece sleeve, tank line, round neck"
70501fd4a310497b5e340be8cbaf1586,"dress, loose-fitting, half-sleeve, ruffle trim"
e20defea57582d5ed8fd7bad7f14f6ec,"dress, loose, cinched waist, short sleeves, shirt collar"
6a9df0c4e14a3d5eecdbf9621d764578,"dress, h-shape, wide, drop shoulder"
c240e764bc0f6d3198d3768f1892258e,"dress, slim fit, polo collar, puff sleeves"
d3656a73341046c3f79c378783d401d0,"dress, fitted, stand collar, sleeveless, ruched bust"
5e381a7baa5b47bfb7ba83f394182ced,"dress, loose fit, v-neck, cinched waist, puff sleeves"
a6aaa24daa5324adfe38f1f662f498c2,"dress, loose, straight, style, round neck, knit"
202c43ba9c299020f1a82ee69d2a6218,"dress, spaghetti straps, v-shaped waistline, layered skirt, short length"
8d9d88882343205ba011b654701f41f4,"dress, spaghetti straps, v-neck, patchwork waist, flared hem, short length"
02fd4da72ac4e61119d024a8329566a3,"dress, spaghetti straps, v-neck, fitted waist, short length"
27cad4fd50560323df153f8e9fb78cd9,"dress, spaghetti straps, asymmetrical, cut-out waist, multi-layered, ruffles"
5df46cb9527172d13f95e61b7085827d,"dress, spaghetti straps, fitted, cowl neck, cinched waist, asymmetric hem"
434fea9ecaaa92ee895425409c841e6b,"dress, spaghetti straps, strapless, v-shaped waistband, multi-layered skirt, short length"
